"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CNOT1",2136.02030475086,0.0538945559257107,0.0878628437602978,0.613394167763823,0.539615741477528,0.838611803562224
"ACOT11",748.324827396475,0.109070720168945,0.177860802613698,0.613236410530766,0.539720032801642,0.838617057604571
"NUDT15",209.490318553621,0.0830561625683653,0.135431813473517,0.613269219677151,0.539698342256249,0.838617057604571
"TMEM276-ZFTRAF1",19.1314476660547,-0.29875239544986,0.487266146833534,-0.613119539272905,0.539797301427748,0.838658716304972
"SERINC1",1541.19544181881,0.0694006841311892,0.11320966945055,0.613027884172946,0.539857902438857,0.838674473916837
"ACTR5",64.1779407431354,-0.111211029233021,0.181472986269195,-0.612824153717577,0.539992618231129,0.83874810490044
"UBE4B",406.364140861217,-0.052630396925211,0.0858846111270671,-0.612803577201321,0.54000622528967,0.83874810490044
"ALKBH2",50.314057241202,-0.0954205246715273,0.155784915669916,-0.612514531725964,0.540197386502177,0.838795789025956
"GP1BB",3.36405967561328,2.13797760729517,3.49025976242509,0.612555440804688,0.540170329086771,0.838795789025956
"HCST",169.064575876322,-0.157762273334861,0.257591272621719,-0.612451934916832,0.540238789574807,0.838795789025956
"TSPAN2",43.4672262921995,-0.123954815167952,0.202370313896104,-0.612514813964215,0.540197199826435,0.838795789025956
"GTF2H4",50.6642613084302,0.215210079317387,0.351454063073997,0.612341986987003,0.540311515688402,0.838830347679518
"NCKIPSD",120.339854580314,0.0841528240359773,0.137456300082592,0.612215111169245,0.540395445001284,0.838882291152175
"ALDH3A2",1069.02433570332,0.0811349024722098,0.132681297081721,0.611502180463591,0.540867175271837,0.839187548937333
"ARFGAP2",556.21531043403,-0.0582327137269218,0.095231885779868,-0.611483362426834,0.540879629532103,0.839187548937333
"ARPC4",1769.24588990696,0.114401709717787,0.187188687514875,0.611157176411614,0.54109553058756,0.839187548937333
"CAPN7",355.906162246699,-0.0561741112084644,0.0919618851400868,-0.610841231917916,0.541304693864493,0.839187548937333
"DHTKD1",427.931239300811,-0.071799330706922,0.117489723106636,-0.611111583280826,0.541125711904747,0.839187548937333
"ERVMER34-1",4.31277354844474,0.213206804684744,0.349222905992121,0.610517812624681,0.541518847463092,0.839187548937333
"FBXL7",65.7978743094628,-0.132621052179608,0.21692611010113,-0.611365096243051,0.540957904411905,0.839187548937333
"HPD",1.15962708640781,0.408259313921715,0.668623614930541,0.610596611913156,0.541466666248323,0.839187548937333
"KCP",23.8346822053277,-0.197975841077902,0.324166215279761,-0.610723239332776,0.54138281830621,0.839187548937333
"MIDN",979.597748533201,0.0751103567726806,0.122846192321968,0.611417866138037,0.540922977776403,0.839187548937333
"MRNIP",112.0793552144,-0.215112202957614,0.352299973445853,-0.610593866509831,0.541468484223551,0.839187548937333
"MUC17",7841.77027679607,0.171860145198522,0.281117078967631,0.6113472216973,0.540969735233747,0.839187548937333
"N4BP2L1",206.496159354627,-0.0693508874114191,0.113364946718638,-0.611748952553577,0.540703868425006,0.839187548937333
"PIGO",142.286497319903,0.0876876035606441,0.143593260675873,0.610666567134912,0.541420343714871,0.839187548937333
"RHBDD2",405.965045148958,0.0654995877257042,0.107229523830382,0.610835387363214,0.541308563488454,0.839187548937333
"RPS6KA5",385.420925944988,-0.0735082352119842,0.120379959568648,-0.610635154517269,0.541441144090766,0.839187548937333
"SLC25A51",130.45941390214,-0.0721314325237056,0.118048250406095,-0.611033473817425,0.541177420036138,0.839187548937333
"THAP8",38.1979486119473,0.089182169627931,0.146088036464229,0.61046867208574,0.541551389802168,0.839187548937333
"ZNF513",130.908959954695,-0.0858986401374944,0.140631645816558,-0.610805908149163,0.541328081605666,0.839187548937333
"DHDDS",300.01759920407,0.0562285717067182,0.0921264590811258,0.610341179586679,0.541635823711661,0.83924014411406
"CDC7",50.3969881417554,-0.134445156671366,0.220391269578147,-0.610029412366058,0.541842324125961,0.839337476383818
"GRP",2.15939366803138,-1.09723694981063,1.79839304776557,-0.610120769302297,0.541781809381272,0.839337476383818
"H2AJ",336.313547193656,0.0846307646427676,0.138734951397044,0.610017618419482,0.541850136670379,0.839337476383818
"MYH14",3361.37142961186,0.0904984874033242,0.148462744930907,0.609570350093156,0.542146457570057,0.839561750793993
"PLA2G4A",103.302766052862,-0.0988915209778691,0.162225036866793,-0.609594689499571,0.542130330327552,0.839561750793993
"VEGFB",250.670110065668,-0.0823513836298466,0.135089268883632,-0.609607145781398,0.542122076912436,0.839561750793993
"EEF1AKMT4",30.292228508805,0.126823728137903,0.208119849983998,0.609378337278515,0.542273693269982,0.839680552994258
"PLIN1",9.93228989695046,-0.271519607821932,0.445839050082363,-0.609008133701551,0.542519047623629,0.839818763611067
"RNF170",324.328259795037,0.0554320894516423,0.0910420503064218,0.608862490080941,0.542615588858628,0.839818763611067
"SLC43A1",76.684849796336,0.126745916271029,0.208105796825742,0.609045582604121,0.54249422565244,0.839818763611067
"WNK4",118.515600317059,-0.112519095893472,0.184761474052165,-0.608996526308853,0.542526741378354,0.839818763611067
"ZNF33B",310.942882584558,-0.0623790018283744,0.102443093259991,-0.608913688988897,0.54258165020814,0.839818763611067
"APLNR",103.465014943844,-0.168986314730969,0.277976027720669,-0.607916862891424,0.543242614869626,0.83994335710932
"CTIF",121.900027949224,-0.0905816328457102,0.148919155459426,-0.608260452231679,0.543014746097489,0.83994335710932
"EID3",11.6061708305689,-0.160827505752016,0.264322271358025,-0.608452344653829,0.542887503585817,0.83994335710932
"GJA5",18.5012704972814,-0.223019438430314,0.366949249412998,-0.607766438511795,0.543342391441757,0.83994335710932
"IL2RB",193.495141280772,-0.149298853235854,0.245525846022248,-0.608077950466874,0.543135775510754,0.83994335710932
"KCNT1",1.46468786353161,-0.414710263893088,0.681865677932267,-0.608199352621299,0.543055263935811,0.83994335710932
"KCTD6",32.9034787021573,-0.0857697344139932,0.14112658374626,-0.607750376557006,0.543353045884087,0.83994335710932
"PDK1",299.012130788209,0.0893055289946818,0.146906852066851,0.607905810642807,0.543249945521561,0.83994335710932
"PFAS",98.3928078505228,-0.101254340986232,0.166600548443389,-0.60776715282326,0.54334191761702,0.83994335710932
"PIM1",574.094689981701,-0.156660646684112,0.257517401151186,-0.608349750284012,0.542955531340973,0.83994335710932
"PODNL1",11.940410450216,0.228131442092204,0.375092919114797,0.608199809878003,0.543054960703193,0.83994335710932
"SLITRK2",3.25505652531632,-0.259450072391492,0.426575779610985,-0.608215667162578,0.543044444898754,0.83994335710932
"TMSB10",8124.18855470203,0.104629159588769,0.1721433655651,0.607802451435173,0.543318503219657,0.83994335710932
"CDC42EP5",521.567455868023,0.223311030497599,0.367550695324879,0.607565251101522,0.543475853418637,0.840038716302143
"ITPKC",231.951170394963,0.064707471627739,0.106513477077152,0.607505016298253,0.543515814638905,0.840038716302143
"HPRT1",160.190831787674,0.0788747935166737,0.129862112033538,0.607373407698032,0.543603132044235,0.840095551623174
"A2M",2923.13411383159,-0.12360689862012,0.203630012554129,-0.607017094728424,0.543839567458353,0.840382805013508
"PUM2",1172.45364723001,-0.0468841264169404,0.0772641644801465,-0.606802995054552,0.543981660265731,0.840524233083268
"AP2M1",1318.60078681875,0.0780333342132429,0.128677742160813,0.606424490380953,0.544232909885909,0.840818972937828
"DIPK2B",44.5063582104198,-0.151552705381184,0.250121586936054,-0.605916135579011,0.544570444157018,0.840818972937828
"ELL",239.995001139856,0.053118299643843,0.0877144996541001,0.605581743649154,0.54479252833791,0.840818972937828
"IGFN1",2.32599275373014,-0.403393825908923,0.665669390206411,-0.605997259065553,0.544516573312871,0.840818972937828
"IMPG2",3.98248902908907,-0.18114144022482,0.298901741220777,-0.606023369034252,0.544499235296289,0.840818972937828
"INMT",70.0860545021084,-0.170398946769086,0.281104295744949,-0.606176957621779,0.544397252160854,0.840818972937828
"MBOAT7",248.457999944214,0.227662821661637,0.375900155675618,0.605647053410903,0.544749149758239,0.840818972937828
"MRPS25",638.961128678777,-0.139032339769448,0.229603809781451,-0.605531501858731,0.544825899976476,0.840818972937828
"OR10H1",3.42528345679088,0.356038780022489,0.587711200370083,0.605805674280651,0.544643801319475,0.840818972937828
"PM20D1",5.49355764312987,-0.309574439900472,0.511115241591038,-0.605684226783778,0.544724460063598,0.840818972937828
"RAB7B",28.9614711909117,-0.142034702702145,0.234561650759835,-0.605532499630864,0.544825237225663,0.840818972937828
"SDC2",189.049030441465,-0.101548009081519,0.167702353595668,-0.605525246988196,0.544830054662199,0.840818972937828
"ZHX1-C8orf76",14.2164961052455,-0.163308657108881,0.269406922345726,-0.606178399897645,0.544396294531732,0.840818972937828
"CCDC174",277.656348398514,0.0410545879897749,0.0678579487842212,0.6050077953332,0.545173817144319,0.841037127785013
"PHF21B",3.95757167184595,-0.310469212937718,0.513114350130636,-0.605068271543515,0.5451336349807,0.841037127785013
"SLC2A7",7.47367068498724,-0.240542150876942,0.39750543281154,-0.605129215909319,0.545093143248323,0.841037127785013
"UPK3A",17.6446147432536,-0.256170198783179,0.423315153294681,-0.605152442073935,0.545077712064829,0.841037127785013
"NSUN4",132.228569161634,-0.0611152104179983,0.101032267841207,-0.604907835129006,0.545240236852122,0.841061529161867
"ADHFE1",21.4408686455493,0.149049715654587,0.246488024752458,0.604693537563433,0.545382642869301,0.841122292894336
"BAHD1",296.227138841007,0.0663171371790199,0.109859356792484,0.603654883072798,0.546073115804481,0.841122292894336
"CALCOCO1",329.686338705661,-0.0806514643761827,0.133613720639028,-0.603616634507705,0.546098550815929,0.841122292894336
"COX7A2",2639.73055757113,0.0627702149980188,0.103914298996089,0.604057532066702,0.545805392852939,0.841122292894336
"DNAJC12",42.4373712431715,-0.106469592600519,0.176159559395969,-0.60439293198502,0.545582433789024,0.841122292894336
"ESF1",305.840477493542,-0.0567871729596849,0.0940017296578326,-0.604107745319058,0.545772010422958,0.841122292894336
"KIN",180.137518341793,-0.0436328359894771,0.0722865572479142,-0.603609269145767,0.546103448794293,0.841122292894336
"NPR3",8.90986633730128,-0.236808808654419,0.392169713329914,-0.603842674753425,0.545948244253217,0.841122292894336
"PLS3",261.764810765381,0.0940684046537109,0.15585737259327,0.603554410603304,0.546139930504523,0.841122292894336
"PPP2R1B",463.570727476557,-0.0723196147347489,0.119742406525702,-0.603959923915725,0.545870286931454,0.841122292894336
"PTPRO",46.777218586252,0.127489213365397,0.210966523566664,0.604310158834805,0.545637453526717,0.841122292894336
"SULT1C3",20.3825821220849,-0.262527409389521,0.434813945043331,-0.603769525752811,0.545996882792649,0.841122292894336
"TLR9",32.1659798364165,-0.245764647828779,0.406781421233401,-0.604168811553874,0.545731414152195,0.841122292894336
"TMEM79",32.4318606380748,-0.136135745172047,0.225235191215652,-0.604415963763422,0.545567124937211,0.841122292894336
"TSTD2",165.374412957551,-0.0913953641172076,0.151340884073831,-0.603903992477147,0.545907474271119,0.841122292894336
"XAB2",202.748892741252,-0.155655081611799,0.25738106858213,-0.604765076426475,0.545335101478307,0.841122292894336
"ZFTRAF1",160.951732051102,-0.0884143086319154,0.14648273166722,-0.603581784867144,0.546121726079109,0.841122292894336
"ABCD4",309.210228089623,0.116416105590362,0.192940872273338,0.603377108326933,0.546257847298174,0.841213490253971
"C16orf74",14.7010996828404,-0.198797364321076,0.329510568923346,-0.603311040889019,0.546301789387616,0.841213490253971
"SLC26A1",70.0957544646775,-0.221939589169699,0.367960776431566,-0.603160998088,0.54640159080572,0.841213490253971
"ZNF485",15.9825958412524,-0.11501836021314,0.190689797510599,-0.603169974034647,0.546395620173924,0.841213490253971
"MAB21L1",3.60849291431811,-0.251546911687964,0.417203179597248,-0.602936228651944,0.546551113768637,0.841365755482868
"PHOSPHO2",34.5573599331952,-0.101022799208308,0.167583937558695,-0.60281910474222,0.546629035925416,0.841407779784807
"SPAG8",7.44105503608807,-0.243366507443693,0.403851348262677,-0.602614076913766,0.546765453518725,0.841470640141401
"ZNF385D",38.8239954534872,-0.162828790136628,0.270207916727972,-0.602605549490814,0.54677112770153,0.841470640141401
"SCN4A",4.7498119366421,-0.256242376762265,0.42529383086649,-0.602506686354229,0.546836913773543,0.841493967579859
"MPI",638.882350562502,0.141616283213173,0.235075387692312,0.602429223252132,0.546888462450759,0.841495383669142
"GDAP1L1",1.81520251569554,-0.449579275566854,0.746377175537028,-0.602348638600016,0.546942090950916,0.841499999416382
"CLEC9A",17.106912690779,0.173587627959583,0.288223138180279,0.602268190734245,0.546995631017325,0.841504478261658
"TMEM130",10.9640448833994,-0.224175372028417,0.37230115868531,-0.60213449998393,0.547084611292332,0.841563472863475
"TMEM168",308.883745565288,0.0671321491250331,0.111527156568305,0.601935449541548,0.547217106153733,0.841611503782844
"ZNF19",22.0523502802445,0.0741074060166417,0.123101000610958,0.602004903687559,0.547170873267612,0.841611503782844
"GAL3ST1",136.063037427312,0.132726731163106,0.220638563743441,0.601557265924921,0.547468881986718,0.841842935285526
"MOB3A",347.130670524102,-0.112960017765783,0.187758715445491,-0.601623298805411,0.547424916452201,0.841842935285526
"LRIT2",1.17772513035198,-0.96368343824586,1.60228884220702,-0.601441770585175,0.547545784456469,0.841883300966788
"SPATA32",1.12023317893404,-0.327165244221411,0.544189452317867,-0.601197327195366,0.547708564488621,0.842055688684244
"OSCP1",16.6002067757448,0.122976755711305,0.204637144009699,0.600950312839959,0.547873080883666,0.842152823209786
"TRUB2",229.961796018029,0.0507974373442404,0.0845279753278822,0.600954147395561,0.547870526807947,0.842152823209786
"KLHL2",123.768259639187,-0.0970102121052522,0.161462325129897,-0.600822588348131,0.547958157474571,0.84220570883899
"HS3ST2",1.6501571335903,0.397792877849624,0.662364356004117,0.600565042855585,0.548129726984486,0.842316106282514
"ZNF560",0.98438535712726,-1.05285254108383,1.75311033943878,-0.600562621415417,0.548131340205262,0.842316106282514
"NRDE2",394.143833376884,-0.129261406991876,0.215322285394178,-0.600315971731605,0.548295676353925,0.842412870833665
"PHAX",372.120729642907,0.0446885016141963,0.0744324486436837,0.60039005069046,0.548246316949475,0.842412870833665
"PROSER1",196.536373444334,0.0553122404342513,0.0921613539926585,0.600167402473899,0.548394675857594,0.842487097460862
"BORCS6",263.925696566391,0.119518141791082,0.199181450679443,0.600046547423891,0.548475214439662,0.84249566318546
"TUBA3D",0.927930595384028,-0.958470951034232,1.5975017109035,-0.599981173411168,0.548518782536187,0.84249566318546
"UNC13B",473.011290084584,0.0617697963796317,0.102961525905911,0.599930856076073,0.548552317369174,0.84249566318546
"GDPD1",133.964117074628,0.0991198903009606,0.165250381480739,0.599816408366437,0.548628596737063,0.842534963167949
"BTF3",2538.32842526027,0.0678221351804312,0.113106010742712,0.599633341633006,0.548750621553021,0.842644501185584
"MIGA2",497.519183246405,0.0810350096217496,0.13518945694843,0.59941811625637,0.548894099140587,0.842786958135399
"LDOC1",31.5958513185287,-0.149199962688165,0.248970255381059,-0.599268223667153,0.548994034292501,0.842810209603276
"MYBL2",266.471567151186,-0.185346615713123,0.309340369041755,-0.599167241854893,0.549061365115473,0.842810209603276
"NME4",167.232470049278,-0.0982097954428789,0.163901909570807,-0.599198604214255,0.549040453453612,0.842810209603276
"CENPE",179.027274050989,-0.0939206492198853,0.156825735218395,-0.598885438599039,0.549249282330502,0.842879903688517
"COMMD5",194.685773777324,0.106096659210883,0.177296173499838,0.598414828230798,0.549563174073308,0.842879903688517
"ERVFRD-1",17.1891954131219,-0.335697919709853,0.56072836568992,-0.598681893499022,0.549385033735537,0.842879903688517
"HCK",200.242318943323,-0.1049264850528,0.175272121295541,-0.59864902802126,0.549406954432976,0.842879903688517
